
-0.402724,-0.29512
-0.348751,-0.356806
-0.331828,-0.435266
-0.389605,-0.245583
-0.341939,-0.430006
-0.327205,-0.404993
-0.389159,-0.311966
-0.310045,-0.442498
-0.3324,-0.305997
-0.372728,-0.39409
-0.380227,-0.331434
-0.357046,-0.251988
-0.307933,-0.421325
-0.327801,-0.393611
-0.376875,-0.385373
-0.331374,-0.431724
-0.386484,-0.320248
-0.323684,-0.366114
-0.397775,-0.363159
-0.326722,-0.437366
-0.421014,-0.238943
-0.377352,-0.439429
-0.336652,-0.377594
-0.341349,-0.34181
-0.329744,-0.42651
-0.339443,-0.352318
-0.400147,-0.241273
-0.37055,-0.262306
-0.392258,-0.303646
-0.380468,-0.359996
-0.395936,-0.275896
-0.341479,-0.360024
-0.351977,-0.408048
-0.38051,-0.29741
-0.384191,-0.413088
-0.382986,-0.364742
-0.401709,-0.300822
-0.30904,-0.395321
-0.318109,-0.423709
-0.389654,-0.390121
-0.357508,-0.375663
-0.333251,-0.418955
-0.315234,-0.398024
-0.382792,-0.418707
-0.315798,-0.430835
-0.368667,-0.407115
-0.317475,-0.398057
-0.39419,-0.353029
-0.357252,-0.364137
-0.301447,-0.400776
-0.343658,-0.370547
-0.373274,-0.291334
-0.369676,-0.436314
-0.388179,-0.371277
-0.350837,-0.391705
-0.336332,-0.408728
-0.374699,-0.421974
-0.344699,-0.413878
-0.347251,-0.375068
-0.353788,-0.371804
-0.322482,-0.420303
-0.396612,-0.300526
-0.35404,-0.387625
-0.384078,-0.23687
-0.342604,-0.481347
-0.351815,-0.42549
-0.399959,-0.355111
-0.340453,-0.350466
-0.412549,-0.25915
-0.329457,-0.462682
-0.361783,-0.389426
-0.334334,-0.458523
-0.323739,-0.41462
-0.353614,-0.321177
-0.321953,-0.353252
-0.371344,-0.311636
-0.339392,-0.371661
-0.330677,-0.472318
-0.318868,-0.434604
-0.396981,-0.25666
-0.366948,-0.2972
-0.36243,-0.372004
-0.336288,-0.392213
-0.402488,-0.358474
-0.294693,-0.375466
-0.330979,-0.315449
-0.323832,-0.428398
-0.325774,-0.444205
-0.3197,-0.445298
-0.375051,-0.361864
-0.350324,-0.37841
-0.359785,-0.276041
-0.34451,-0.370687
-0.353698,-0.345945
-0.290859,-0.414244
-0.324013,-0.397131
-0.365358,-0.40778
-0.368681,-0.33652
-0.325844,-0.435389
-0.398286,-0.362344
