
-0.63436700000000001,0.80280799999999986,0.74174899999999999,-0.50409199999999998,-0.39137,-0.30232199999999998
-0.74279499999999998,0.55506999999999995,0.62190000000000001,-0.98250800000000005,-0.299068,-0.44079499999999999
-0.53982799999999997,0.93968300000000005,0.79337299999999999,-0.92339899999999997,-0.39149299999999998,-0.22414600000000001
-0.539771,0.82537899999999986,0.58315899999999998,-0.79576599999999986,-0.33508500000000002,-0.38553700000000002
-0.66962200000000005,0.598939,0.65370200000000001,-0.87781699999999985,-0.405001,-0.52341499999999996
-0.73833400000000005,0.75511700000000004,0.77372300000000005,-0.80606299999999986,-0.38108399999999998,-0.354823
-0.50771599999999995,0.74514999999999987,0.72062999999999999,-0.63514300000000001,-0.45437300000000003,-0.235763
-0.86451999999999996,0.90633900000000001,0.86694099999999985,-0.97863999999999995,-0.48193399999999997,-0.52952999999999995
-0.91284399999999999,0.53931499999999999,0.66819099999999998,-0.624108,-0.34387299999999998,-0.55883700000000003
-0.74485400000000002,0.72754600000000003,0.55737599999999998,-0.79918100000000003,-0.42802699999999999,-0.49320799999999998
-0.88243799999999994,0.99967899999999998,0.84913499999999986,-0.86788600000000005,-0.33841300000000002,-0.199155
-0.79980300000000004,0.99944900000000003,0.93994200000000006,-0.73546500000000004,-0.42466100000000001,-0.47807699999999997
-0.83817399999999986,0.58015000000000005,0.64856400000000003,-0.50373199999999996,-0.35199799999999998,-0.29822399999999999
-0.55046200000000001,0.63177499999999998,0.52273599999999998,-0.91496500000000003,-0.37059700000000001,-0.37326700000000002
-0.51603299999999996,0.71519900000000003,0.56513899999999995,-0.56220700000000001,-0.37145800000000001,-0.224916
-0.91276500000000005,0.96488700000000005,0.86451299999999986,-0.79748699999999995,-0.35160999999999998,-0.47370400000000001
-0.94510200000000022,0.99706499999999998,0.659667,-0.99057899999999999,-0.44150099999999998,-0.16528100000000001
-0.69004799999999999,0.89668300000000001,0.52257200000000004,-0.97739699999999996,-0.34774100000000002,-0.22357299999999999
-0.98818099999999998,0.724966,0.95269199999999998,-0.77539999999999987,-0.30936999999999998,-0.43571599999999999
-0.61587700000000001,0.79463600000000001,0.55624300000000004,-0.86829599999999985,-0.50709599999999999,-0.106653
-0.865425,0.74078699999999986,0.97630399999999995,-0.88636599999999999,-0.23452200000000001,-0.460559
-0.53810100000000005,0.59189400000000003,0.96609900000000004,-0.79623200000000005,-0.51891600000000004,-0.088306599999999999
-0.78163199999999999,0.98806099999999997,0.65080099999999996,-0.59809500000000004,-0.45198500000000003,-0.185363
-0.78162799999999999,0.73596300000000003,0.79891699999999999,-0.66827599999999998,-0.212283,-0.55171800000000004
-0.98481100000000021,0.64093599999999995,0.62248099999999995,-0.53506900000000002,-0.39665499999999998,-0.26236300000000001
