
-0.87918200000000002,0.57074999999999998,-0.20880899999999999,-0.25085499999999999,-0.54399500000000001,0.15994700000000001
-0.96155300000000021,0.652258,-0.37669900000000001,-0.49806699999999998,-0.56233699999999998,0.167519
-0.53275899999999998,0.718163,-0.392675,-0.41287000000000001,-0.52255300000000005,0.12981500000000001
-0.90100199999999997,0.53306600000000004,-0.47558899999999998,-0.090709300000000007,-0.68829600000000002,0.22117800000000001
-0.93040999999999996,0.56972400000000001,-0.37645699999999999,-0.20664299999999999,-0.65343300000000004,0.18154000000000001
-0.55912799999999996,0.90359999999999996,-0.47941,-0.20849999999999999,-0.51926899999999998,0.34755000000000003
-0.80492600000000003,0.69279299999999999,-0.356819,-0.44753199999999999,-0.58087200000000005,0.12263
-0.77905999999999986,0.53896299999999997,-0.38070799999999999,-0.39138699999999998,-0.57988399999999996,0.073788199999999998
-0.79458700000000004,0.74744299999999986,-0.400447,-0.13918,-0.59751699999999996,0.30413200000000001
-0.73424199999999995,0.56159499999999996,-0.25028800000000001,-0.46414800000000001,-0.49226500000000001,0.048723500000000003
-0.71179300000000001,0.58923400000000004,-0.34001500000000001,-0.45852599999999999,-0.52590400000000004,0.065353800000000004
-0.86993299999999985,0.82141500000000001,-0.29345399999999999,-0.25262800000000002,-0.58169400000000004,0.28439399999999998
-0.74265800000000004,0.91647999999999996,-0.42230800000000002,-0.11288500000000003,-0.58248299999999997,0.40179700000000002
-0.74810500000000002,0.83441299999999985,-0.25089099999999998,-0.068169300000000002,-0.58930199999999999,0.37977
-0.72219199999999995,0.95484000000000002,-0.48988700000000002,-0.019737500000000002,-0.60603899999999999,0.46755099999999999
-0.64649800000000002,0.73483299999999985,-0.42282900000000001,-0.23979600000000001,-0.53466400000000003,0.24751899999999999
-0.79820000000000002,0.56267199999999995,-0.395403,-0.42852200000000001,-0.59680200000000005,0.067074900000000007
-0.53047999999999995,0.50287199999999999,-0.49293599999999999,-0.235711,-0.51170800000000005,0.13358
-0.67838500000000002,0.50936400000000004,-0.43938500000000003,-0.148427,-0.55888499999999997,0.18046799999999999
-0.77437800000000001,0.83684000000000003,-0.31729000000000002,-0.16762299999999999,-0.585731,0.40051199999999998
-0.75019899999999995,0.52988800000000003,-0.36756100000000003,-0.40983799999999998,-0.55888000000000004,0.060024599999999997
-0.72340800000000005,0.65190099999999995,-0.45385599999999998,-0.018068799999999999,-0.58863200000000004,0.31691599999999998
-0.96744600000000003,0.97862099999999996,-0.294209,-0.273115,-0.63082700000000003,0.35275299999999998
-0.51262799999999997,0.82174499999999995,-0.49395,-0.129772,-0.50328899999999999,0.34598600000000002
-0.90942599999999996,0.97517900000000002,-0.26268900000000001,-0.42983900000000003,-0.58605700000000005,0.27267000000000002
-0.921404,0.62343300000000001,-0.310724,-0.41029300000000002,-0.61606399999999994,0.10657
-0.624224,0.86047300000000004,-0.46333600000000003,-0.16353799999999996,-0.54378000000000004,0.348468
-0.88865899999999987,0.74387899999999985,-0.44261299999999998,-0.35854399999999997,-0.63884399999999997,0.241706
-0.84939299999999995,0.78695300000000001,-0.31218899999999999,-0.21978900000000001,-0.58079099999999995,0.283582
-0.61630399999999996,0.57858299999999996,-0.40652100000000002,-0.091664399999999993,-0.57504999999999995,0.280279
-0.89256500000000005,0.92300499999999996,-0.25268400000000002,-0.37606400000000001,-0.57262500000000005,0.27347100000000002
-0.99778500000000003,0.70183399999999996,-0.39408599999999999,-0.32890000000000003,-0.695936,0.18646699999999999
