
-0.0300437,-0.64581
-0.181472,-0.64794
-0.0543897,-0.626541
0.0240906,-0.626477
0.0287764,-0.671845
-0.12903,-0.628048
0.0015726,-0.700195
0.0272746,-0.678758
0.0333134,-0.691832
-0.0975813,-0.603573
0.0304139,-0.647507
-0.118106,-0.610592
0.0287955,-0.60976
-0.114495,-0.610582
-0.152055,-0.670964
-0.0838293,-0.646474
-0.179631,-0.656709
-0.0614441,-0.635551
-0.0549199,-0.64993
-0.122699,-0.654681
0.0297767,-0.613432
-0.0849932,-0.600173
0.0255817,-0.667028
0.000393555,-0.6942
-0.0487632,-0.684058
-0.153889,-0.558315
-0.189926,-0.636169
-0.153563,-0.550851
-0.0605105,-0.666551
0.0344395,-0.668462
-0.0185758,-0.6013
0.0145728,-0.66544
-0.159406,-0.684928
-0.00818255,-0.662229
-0.0426421,-0.691562
-0.123232,-0.640184
-0.0947385,-0.585533
-0.117933,-0.654846
-0.0133842,-0.673656
-0.157942,-0.616763
0.0230261,-0.632539
-0.106246,-0.608133
0.0292853,-0.662807
-0.175845,-0.571339
-0.0893783,-0.690997
-0.0824048,-0.61087
-0.137007,-0.666227
-0.0558078,-0.706816
-0.0935456,-0.645082
-0.148283,-0.543568
0.00869166,-0.640185
-0.117484,-0.57035
-0.163993,-0.602549
-0.159998,-0.589813
0.00074455,-0.659959
-0.104967,-0.656309
-0.153274,-0.650942
-0.166215,-0.59452
-0.0941104,-0.606264
0.00567983,-0.597886
-0.134552,-0.637189
-0.155464,-0.561651
-0.164826,-0.596395
-0.156104,-0.632104
-0.115222,-0.568975
-0.0461936,-0.639284
-0.0540847,-0.683272
-0.0265404,-0.617291
-0.201436,-0.646468
-0.0243401,-0.710153
-0.153608,-0.566351
-0.0441581,-0.649437
0.0123696,-0.674343
-0.103767,-0.685524
0.0300306,-0.641095
-0.0536131,-0.676618
-0.0117077,-0.662356
-0.0346144,-0.677271
-0.0355538,-0.701723
0.0209444,-0.670718
-0.181752,-0.61403
-0.126665,-0.63211
-0.165536,-0.649499
-0.190098,-0.58508
-0.0755001,-0.592103
-0.00626866,-0.637162
-0.0107479,-0.678448
-0.0925641,-0.636515
-0.138789,-0.61037
-0.0100762,-0.710404
-0.104117,-0.621795
-0.0931196,-0.623742
-0.061351,-0.685272
0.0234022,-0.623317
-0.119591,-0.590827
-0.11953,-0.568459
-0.192897,-0.600599
-0.19497,-0.616099
-0.0738657,-0.640739
-0.0668692,-0.587384
